stopId,stopPublicId,name,coordinate,type,flag,stopAccessibilityMask,lines,directionPerLine,id
5140,5140,RAYMERVILLE DR / CAIRNS DR,"{'lat': 43.879335, 'lon': -79.277784}",S,,0,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5140
5141,5141,RAYMERVILLE DR STOP # 5141,"{'lat': 43.877843, 'lon': -79.281904}",S,,0,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5141
5142,5142,RAYMERVILLE DR / MCCOWAN RD,"{'lat': 43.877275, 'lon': -79.28577}",S,,1,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5142
1833,1833,RAYMERVILLE DR STOP # 1833,"{'lat': 43.877745, 'lon': -79.281812}",S,,1,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1833
1834,1834,RAYMERVILLE DR / MERCER CRES,"{'lat': 43.879136, 'lon': -79.278057}",S,,0,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1834
1835,1835,RAYMERVILLE DR / GRAHAM CRES,"{'lat': 43.87888, 'lon': -79.274712}",S,,1,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1835
1836,1836,RAYMERVILLE DR / GRAHAM CRES,"{'lat': 43.879259, 'lon': -79.271475}",S,,0,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1836
1837,1837,RAYMERVILLE DR / HICKORY DR,"{'lat': 43.880929, 'lon': -79.268484}",S,,1,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1837
1838,1838,RAYMERVILLE DR / SNIDER DR,"{'lat': 43.882977, 'lon': -79.266015}",N,,1,"['301', '403', '410']","['AFTERNOON', 'MORNING', 'MORNING']",1838
1813,1813,RAYMERVILLE DR / BYER DR,"{'lat': 43.884474, 'lon': -79.265986}",S,,1,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",1813
1814,1814,RAYMERVILLE DR / CARPENTER CRT,"{'lat': 43.887034, 'lon': -79.266587}",S,,1,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",1814
1815,1815,RAYMERVILLE DR / QUARRY STONE DR,"{'lat': 43.888858, 'lon': -79.268164}",S,,1,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",1815
1816,1816,RAYMERVILLE DR / SMITHY ST,"{'lat': 43.888362, 'lon': -79.270812}",S,,1,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",1816
1817,1817,RAYMERVILLE DR / STONE MASON DR,"{'lat': 43.887903, 'lon': -79.272837}",S,,0,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",1817
4398,4398,STONE MASON DR / 16TH AV,"{'lat': 43.888871, 'lon': -79.273392}",S,,1,"['301', '403', '403', '410']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING']",4398
4848,4848,PARKWAY AV / PARAMOUNT RD,"{'lat': 43.882583, 'lon': -79.255739}",S,,1,['301'],['AFTERNOON'],4848
4849,4849,PARKWAY AV / SIR BEDEVERE PL,"{'lat': 43.883174, 'lon': -79.253244}",S,,1,['301'],['AFTERNOON'],4849
5134,5134,PARKWAY AV / SIR GALAHAD PL,"{'lat': 43.882867, 'lon': -79.250786}",S,,1,['301'],['AFTERNOON'],5134
5135,5135,PARKWAY AV STOP # 5135,"{'lat': 43.883349, 'lon': -79.247977}",S,,1,['301'],['AFTERNOON'],5135
5136,5136,PARKWAY AV / WOOTTEN WAY,"{'lat': 43.884151, 'lon': -79.244582}",S,,0,['301'],['AFTERNOON'],5136
16262,6397,WOOTTEN WAY / SIR TRISTRAM PL,"{'lat': 43.886412, 'lon': -79.244927}",S,,1,['301'],['AFTERNOON'],6397
16264,6398,WOOTTEN WAY / RAMONA BLVD,"{'lat': 43.888068, 'lon': -79.245553}",S,,1,['301'],['AFTERNOON'],6398
16265,6399,WOOTTEN WAY / FINCHAM AV,"{'lat': 43.890716, 'lon': -79.246897}",S,,1,['301'],['AFTERNOON'],6399
16483,6478,FINCHAM AV STOP # 6478,"{'lat': 43.891636, 'lon': -79.241514}",S,,1,"['301', '410']","['AFTERNOON', 'AFTERNOON']",6478
5865,5865,LARKIN AV / SAWYER CRES,"{'lat': 43.893439, 'lon': -79.24042}",S,,1,"['301', '410']","['AFTERNOON', 'AFTERNOON']",5865
4785,4785,LARKIN AV / SPRAGG CIR,"{'lat': 43.895348, 'lon': -79.242867}",S,,1,"['301', '410']","['AFTERNOON', 'AFTERNOON']",4785
4842,4842,LARKIN AV / TILMAN CIR,"{'lat': 43.894712, 'lon': -79.246329}",S,,0,"['301', '410']","['AFTERNOON', 'AFTERNOON']",4842
4843,4843,LARKIN AV / MINTLEAF GATE,"{'lat': 43.89317, 'lon': -79.249146}",S,,1,"['301', '410']","['AFTERNOON', 'AFTERNOON']",4843
4844,4844,LARKIN AV / EASTWOOD CRES,"{'lat': 43.892248, 'lon': -79.253028}",S,,0,"['301', '410']","['AFTERNOON', 'AFTERNOON']",4844
4845,4845,LARKIN AV / BRYANT RD,"{'lat': 43.891363, 'lon': -79.256783}",S,,0,"['301', '410']","['AFTERNOON', 'AFTERNOON']",4845
5298,5298,FINCHAM AV / NOEL ST,"{'lat': 43.891873, 'lon': -79.258243}",N,,0,"['301', '410']","['AFTERNOON', 'AFTERNOON']",5298
16245,6381,WILLIAMSON RD / MAPLE RIDGE CRES,"{'lat': 43.895019, 'lon': -79.255583}",S,,0,['301'],['AFTERNOON'],6381
16243,6379,WILLIAMSON RD / FOREST VALLEY RD,"{'lat': 43.896942, 'lon': -79.256052}",S,,1,['301'],['AFTERNOON'],6379
16241,6377,WILLIAMSON RD / PARK PLACE DR,"{'lat': 43.899243, 'lon': -79.25669}",S,,1,['301'],['AFTERNOON'],6377
1556,1556,APPLE CREEK BLVD STOP # 1556,"{'lat': 43.860427, 'lon': -79.340291}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1556
1558,1558,APPLE CREEK BLVD / CORBY RD,"{'lat': 43.860392, 'lon': -79.34433}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1558
1560,1560,APPLE CREEK BLVD / RODICK RD,"{'lat': 43.859383, 'lon': -79.348883}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1560
1562,1562,APPLE CREEK BLVD / JOHN BUTTON BLVD,"{'lat': 43.85855, 'lon': -79.352628}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1562
1564,1564,JOHN BUTTON BLVD / MELCHIOR CRES,"{'lat': 43.86051, 'lon': -79.355084}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1564
1566,1566,JOHN BUTTON BLVD / JOHN STIVER CRES,"{'lat': 43.861822, 'lon': -79.357371}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1566
1568,1568,JOHN BUTTON BLVD / MILLBROOK GATE,"{'lat': 43.864196, 'lon': -79.358931}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1568
1570,1570,JOHN BUTTON BLVD / BUTTONFIELD RD,"{'lat': 43.865665, 'lon': -79.354747}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1570
1572,1572,JOHN BUTTON BLVD / TOMLINSON CIR,"{'lat': 43.866025, 'lon': -79.353372}",S,,0,"['302', '302']","['MORNING', 'AFTERNOON']",1572
1574,1574,JOHN BUTTON BLVD / RODICK RD,"{'lat': 43.866816, 'lon': -79.35088}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",1574
1590,1590,HOLLINGHAM RD / BRANTWOOD CRT,"{'lat': 43.867665, 'lon': -79.348007}",S,,0,"['302', '302', '410']","['MORNING', 'AFTERNOON', 'MORNING']",1590
1592,1592,HOLLINGHAM RD / CONISTAN RD,"{'lat': 43.868138, 'lon': -79.344074}",S,,1,"['302', '302', '410']","['MORNING', 'AFTERNOON', 'MORNING']",1592
1594,1594,HOLLINGHAM RD / COLEDALE RD,"{'lat': 43.867724, 'lon': -79.342226}",S,,1,"['302', '302', '410']","['MORNING', 'AFTERNOON', 'MORNING']",1594
1596,1596,HOLLINGHAM RD / BAYCLIFFE RD,"{'lat': 43.866707, 'lon': -79.340341}",S,,0,"['302', '302', '410']","['MORNING', 'AFTERNOON', 'MORNING']",1596
5112,5112,BAYCLIFFE RD / WARDEN AV,"{'lat': 43.867419, 'lon': -79.33726}",N,,1,"['302', '302']","['MORNING', 'AFTERNOON']",5112
15485,5989,CARLTON RD / LIEBECK CRES,"{'lat': 43.869915, 'lon': -79.333086}",S,,0,"['302', '302']","['MORNING', 'AFTERNOON']",5989
4373,4373,MAIN ST UNIONVILLE / FRED VARLEY DR,"{'lat': 43.866209, 'lon': -79.311395}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",4373
4951,4951,FRED VARLEY DR / FONTHILL BLVD,"{'lat': 43.865429, 'lon': -79.31293}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",4951
5840,5840,FRED VARLEY DR / ALDONA DR,"{'lat': 43.864479, 'lon': -79.315651}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",5840
5841,5841,FRED VARLEY DR / SCIBERRAS RD,"{'lat': 43.863907, 'lon': -79.318158}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",5841
5842,5842,FRED VARLEY DR / KRIEGHOFF AV,"{'lat': 43.865464, 'lon': -79.322528}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",5842
5843,5843,KRIEGHOFF AV / VILLAGE PKWY,"{'lat': 43.864966, 'lon': -79.326055}",S,,1,"['302', '302']","['MORNING', 'AFTERNOON']",5843
5143,5143,CLEGG RD / WARDEN AV,"{'lat': 43.853277, 'lon': -79.334509}",S,,1,['302'],['AFTERNOON'],5143
16838,6754,CLEGG RD / SOUTH TOWN CENTRE BLVD,"{'lat': 43.852532, 'lon': -79.337831}",S,,1,['302'],['AFTERNOON'],6754
17086,6924,TOWN CENTRE BLVD / HIGHWAY 7,"{'lat': 43.85381, 'lon': -79.338819}",S,,1,['302'],['AFTERNOON'],6924
1561,1561,NINTH LINE / ROSE WAY,"{'lat': 43.880865, 'lon': -79.235499}",S,,1,"['303', '401', '402', '402', '411']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'AFTERNOON']",1561
4786,4786,CHURCH ST / NINTH LINE,"{'lat': 43.884241, 'lon': -79.235234}",N,,1,"['303', '401', '416', '417', '522']","['AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'WESTBOUND']",4786
15462,5976,UNIONVILLE GATE / MAIN ST UNIONVILL,"{'lat': 43.85615, 'lon': -79.307873}",S,,1,['304'],['MORNING'],5976
17193,9863,ENTERPRISE BLVD / ANDRE DE GRASSE ST,"{'lat': 43.85003, 'lon': -79.322128}",S,,1,"['304', '603A']","['MORNING', 'WESTBOUND']",9863
17735,7373,ENTERPRISE BLVD / BIRCHMOUNT RD,"{'lat': 43.849467, 'lon': -79.324507}",S,,1,['304'],['MORNING'],7373
17737,7375,ENTERPRISE BLVD / ROUGE VALLEY DR W,"{'lat': 43.849221, 'lon': -79.329438}",N,,1,['304'],['MORNING'],7375
17738,7376,ENTERPRISE BLVD / ROUGE VALLEY DR W,"{'lat': 43.848935, 'lon': -79.329792}",S,,1,['304'],['AFTERNOON'],7376
17736,7374,ENTERPRISE BLVD / BIRCHMOUNT RD,"{'lat': 43.849135, 'lon': -79.325096}",S,,1,['304'],['AFTERNOON'],7374
17194,9864,ENTERPRISE BLVD / ANDRE DE GRASSE ST,"{'lat': 43.849974, 'lon': -79.321604}",S,,1,"['304', '603A']","['AFTERNOON', 'EASTBOUND']",9864
17734,7372,ENTERPRISE BLVD / UNIVERSITY BLVD,"{'lat': 43.854312, 'lon': -79.312364}",S,,0,['304'],['AFTERNOON'],7372
16114,6308,ENTERPRISE BLVD / MAIN STREET,"{'lat': 43.855783, 'lon': -79.308532}",S,,1,['304'],['AFTERNOON'],6308
17709,7354,HIGHWAY 407 TERMINAL PLATFORM 4,"{'lat': 43.782521, 'lon': -79.523079}",N,,1,"['320', '320']","['NORTHBOUND', 'SOUTHBOUND']",7354
17723,7363,MAJOR MACKENZIE WEST TERMINAL PLATFORM 8,"{'lat': 43.847416, 'lon': -79.540771}",N,,1,"['320', '320']","['NORTHBOUND', 'SOUTHBOUND']",7363
16170,6332,BASS PRO MILLS DR / EDGELEY BLVD,"{'lat': 43.821269, 'lon': -79.541873}",S,,1,['360'],['NORTHBOUND'],6332
17726,7366,MAJOR MACKENZIE WEST TERMINAL PLATFORM 11,"{'lat': 43.847414, 'lon': -79.541613}",N,,1,"['360', '360']","['NORTHBOUND', 'SOUTHBOUND']",7366
3578,3578,WEST ROYAL GATE BLVD / HIGHWAY 27,"{'lat': 43.769438, 'lon': -79.621513}",S,,1,['361'],['NORTHBOUND'],3578
3580,3580,ROYAL GROUP CRES / ROYAL GATE,"{'lat': 43.76963, 'lon': -79.62329}",S,,1,['361'],['NORTHBOUND'],3580
16124,6318,ROYBRIDGE GATE / HIGHWAY 7,"{'lat': 43.771936, 'lon': -79.62519}",N,,1,['361'],['NORTHBOUND'],6318
5684,5684,VAUGHAN VALLEY BLVD / STONE RIDGE D,"{'lat': 43.774058, 'lon': -79.626055}",S,,1,['361'],['NORTHBOUND'],5684
17753,7385,VAUGHAN VALLEY BLVD STOP # 7385,"{'lat': 43.77598, 'lon': -79.62643}",S,,0,['361'],['NORTHBOUND'],7385
16866,6773,ZENWAY BLVD / VAUGHAN VALLEY BLVD,"{'lat': 43.776939, 'lon': -79.627796}",S,,1,['361'],['NORTHBOUND'],6773
16867,6774,ZENWAY BLVD STOP # 6774,"{'lat': 43.776843, 'lon': -79.630304}",S,,1,['361'],['NORTHBOUND'],6774
16868,6775,ZENWAY BLVD / NEW ENTERPRISE WAY,"{'lat': 43.775583, 'lon': -79.639487}",S,,1,['361'],['NORTHBOUND'],6775
16869,6776,ZENWAY BLVD / NEW HUNTINGTON RD,"{'lat': 43.775295, 'lon': -79.643614}",S,,1,['361'],['NORTHBOUND'],6776
16870,6777,NEW HUNTINGTON RD / CONAIR PKWY,"{'lat': 43.77712, 'lon': -79.644655}",S,,0,['361'],['NORTHBOUND'],6777
16871,6778,NEW HUNTINGTON RD / HUNTINGTON RD,"{'lat': 43.780088, 'lon': -79.648493}",S,,1,['361'],['NORTHBOUND'],6778
17754,7386,HUNTINGTON RD / KEYES CT,"{'lat': 43.783499, 'lon': -79.650227}",S,,1,['361'],['NORTHBOUND'],7386
17868,7482,HUNTINGTON RD / LANGSTAFF RD,"{'lat': 43.786264, 'lon': -79.650866}",S,,0,['361'],['NORTHBOUND'],7482
4629,4629,ISLINGTON AV / MAJOR MACKENZIE DR,"{'lat': 43.832014, 'lon': -79.617241}",N,,1,"['361', '468']","['SOUTHBOUND', 'MORNING']",4629
3371,3371,ISLINGTON AV / SUNSET RIDGE,"{'lat': 43.830359, 'lon': -79.614386}",S,,1,"['361', '468']","['SOUTHBOUND', 'MORNING']",3371
4638,4638,ISLINGTON AV / TUSCAN WOODS TRL,"{'lat': 43.829158, 'lon': -79.612229}",S,,1,"['361', '468']","['SOUTHBOUND', 'MORNING']",4638
4627,4627,ISLINGTON AV / NAPA VALLEY AV,"{'lat': 43.826242, 'lon': -79.609577}",S,,1,"['361', '468']","['SOUTHBOUND', 'MORNING']",4627
17116,6952,NAPA VALLEY AV / ISLINGTON AV,"{'lat': 43.825882, 'lon': -79.610178}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6952
17117,6953,NAPA VALLEY AV / FOREST FOUNTAIN DR,"{'lat': 43.824491, 'lon': -79.613132}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6953
17118,6954,NAPA VALLEY AV / AMARONE AV,"{'lat': 43.823545, 'lon': -79.617759}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6954
17119,6955,NAPA VALLEY AV / SUNSET RIDGE,"{'lat': 43.822684, 'lon': -79.621946}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6955
17120,6956,NAPA VALLEY AV / FONTESALVA AV,"{'lat': 43.820004, 'lon': -79.62572}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6956
17121,6957,NAPA VALLEY AV / SONOMA BLVD,"{'lat': 43.81734, 'lon': -79.625334}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6957
17136,6969,NAPA VALLEY AV / MONTEBELLO AV,"{'lat': 43.815947, 'lon': -79.62398}",S,,0,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6969
17122,6958,NAPA VALLEY AV / ROTA CRES,"{'lat': 43.814403, 'lon': -79.620992}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6958
17125,6959,NAPA VALLEY AV / MONTE CARLO DR,"{'lat': 43.814666, 'lon': -79.617851}",S,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6959
17126,6960,NAPA VALLEY AV / RUTHERFORD RD,"{'lat': 43.813628, 'lon': -79.61664}",N,,1,"['361', '461']","['SOUTHBOUND', 'AFTERNOON']",6960
17869,7483,HUNTINGTON RD / LANGSTAFF RD,"{'lat': 43.785736, 'lon': -79.651033}",S,,0,['361'],['SOUTHBOUND'],7483
17771,7403,HUNTINGTON RD STOP # 7403,"{'lat': 43.78106, 'lon': -79.64975}",S,,0,['361'],['SOUTHBOUND'],7403
16875,6782,NEW HUNTINGTON RD / HUNTINGTON RD,"{'lat': 43.779935, 'lon': -79.648536}",S,,1,['361'],['SOUTHBOUND'],6782
16876,6783,NEW HUNTINGTON RD / CONAIR PKWY,"{'lat': 43.777645, 'lon': -79.645616}",S,,0,['361'],['SOUTHBOUND'],6783
17772,7404,ROYBRIDGE GT / HIGHWAY 7,"{'lat': 43.771452, 'lon': -79.625407}",N,,1,['361'],['SOUTHBOUND'],7404
3592,3592,WEST ROYAL GATE BLVD / HIGHWAY 27,"{'lat': 43.769327, 'lon': -79.621399}",S,,1,['361'],['SOUTHBOUND'],3592
16391,6418,RIVERWALK DR / ANDRIANA CRES,"{'lat': 43.860784, 'lon': -79.221793}",S,,1,"['401', '401', '411', '411']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",6418
5483,5483,RIVERWALK DR / BOX GROVE BYP,"{'lat': 43.858225, 'lon': -79.221587}",N,,1,"['401', '401', '411', '411']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",5483
5484,5484,BOX GROVE BYP / 14TH AV,"{'lat': 43.860605, 'lon': -79.224071}",S,,1,"['401', '401', '411', '411']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",5484
16568,6550,KENILWORTH GATE / MICHELINA TER,"{'lat': 43.876962, 'lon': -79.227385}",S,,0,"['401', '402', '416']","['MORNING', 'AFTERNOON', 'AFTERNOON']",6550
16569,6551,KENILWORTH GATE / THE BARLEY LEA ST,"{'lat': 43.87603, 'lon': -79.231658}",S,,1,"['401', '402', '416']","['MORNING', 'AFTERNOON', 'AFTERNOON']",6551
679,9810,MARKHAM STOUFFVILLE HOSPITAL,"{'lat': 43.884803, 'lon': -79.232901}",S,,1,"['401', '416', '417', '522', '603', '603A']","['MORNING', 'AFTERNOON', 'MORNING', 'WESTBOUND', 'EASTBOUND', 'EASTBOUND']",9810
5486,5486,WHITE'S HILL AV / BITTERSWEET ST,"{'lat': 43.895947, 'lon': -79.228075}",S,,1,"['401', '402']","['MORNING', 'MORNING']",5486
5487,5487,WHITE'S HILL AV / CORNWALL DR,"{'lat': 43.896285, 'lon': -79.224863}",S,,1,"['401', '402']","['MORNING', 'MORNING']",5487
5931,5931,CORNELL ROUGE BLVD / MORNING DOVE DR,"{'lat': 43.898239, 'lon': -79.220194}",S,,0,"['401', '402']","['MORNING', 'MORNING']",5931
5932,5932,MORNING DOVE DR / CORNELL CENTRE BL,"{'lat': 43.897842, 'lon': -79.223811}",S,,0,"['401', '402']","['MORNING', 'MORNING']",5932
5940,5940,16TH AV / BLACK CREEK DR,"{'lat': 43.898885, 'lon': -79.227524}",S,,0,"['401', '402']","['MORNING', 'MORNING']",5940
5489,5489,16TH AV / BUR OAK AV,"{'lat': 43.899021, 'lon': -79.231091}",S,,0,"['401', '402']","['MORNING', 'MORNING']",5489
5938,5938,16TH AV / COUNTRY GLEN RD,"{'lat': 43.898737, 'lon': -79.235337}",S,,1,['401'],['AFTERNOON'],5938
5939,5939,16TH AV / BUR OAK AV,"{'lat': 43.898929, 'lon': -79.231746}",S,,1,['401'],['AFTERNOON'],5939
17828,7442,16TH AV / BUR OAK AV,"{'lat': 43.898631, 'lon': -79.230692}",S,,0,"['401', '402']","['AFTERNOON', 'AFTERNOON']",7442
5941,5941,16TH AV / BLACK CREEK DR,"{'lat': 43.898586, 'lon': -79.228006}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5941
5490,5490,16TH AV / CORNELL CENTRE BLVD,"{'lat': 43.899332, 'lon': -79.224785}",N,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5490
5925,5925,MORNING DOVE DR / QUAIL HOLLOW,"{'lat': 43.89799, 'lon': -79.222319}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5925
5926,5926,MORNING DOVE DR / CORNELL ROUGE BLV,"{'lat': 43.898265, 'lon': -79.2204}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5926
5927,5927,CORNELL ROUGE BLVD / WHITE'S HILL AV,"{'lat': 43.896476, 'lon': -79.219883}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5927
5491,5491,WHITE'S HILL AV / CORNWALL DR,"{'lat': 43.896419, 'lon': -79.224403}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5491
5492,5492,WHITE'S HILL AV / BITTERSWEET ST,"{'lat': 43.89606, 'lon': -79.227667}",S,,1,"['401', '402']","['AFTERNOON', 'AFTERNOON']",5492
15637,6105,KENILWORTH GATE / OUTER BANKS DR,"{'lat': 43.875932, 'lon': -79.231531}",S,,1,"['401', '402', '416']","['AFTERNOON', 'MORNING', 'MORNING']",6105
15639,6106,KENILWORTH GATE / MICHELINA TERR,"{'lat': 43.876717, 'lon': -79.22746}",S,,1,"['401', '402', '416']","['AFTERNOON', 'MORNING', 'MORNING']",6106
15646,6107,STONEY STANTON RD / HIGHWAY 7,"{'lat': 43.878956, 'lon': -79.228648}",S,,1,"['401', '402', '416']","['AFTERNOON', 'MORNING', 'MORNING']",6107
5958,5958,KENNEDY RD / ANGUS GLEN BLVD,"{'lat': 43.891357, 'lon': -79.317227}",S,,1,['402'],['MORNING'],5958
1411,1411,KENNEDY RD / CASTLEMORE AV,"{'lat': 43.893878, 'lon': -79.317779}",S,,1,['402'],['MORNING'],1411
15540,5994,HELEN AV / GREENWATER GATE,"{'lat': 43.85436, 'lon': -79.302183}",N,,0,['404'],['MORNING'],5994
15541,5995,SOUTH UNIONVILLE AV / RAY ST,"{'lat': 43.85576, 'lon': -79.300508}",S,,0,['404'],['MORNING'],5995
15542,5996,SOUTH UNIONVILLE DR / HARRY COOK DR,"{'lat': 43.856403, 'lon': -79.297798}",S,,0,['404'],['MORNING'],5996
15543,5997,CASTAN AV / AVOCA DR,"{'lat': 43.858472, 'lon': -79.296422}",S,,0,['404'],['MORNING'],5997
15685,6124,CASTAN AV / SABISTON DR,"{'lat': 43.859407, 'lon': -79.293164}",S,,1,['404'],['MORNING'],6124
15547,5999,CASTAN AV / PIERA GDNS,"{'lat': 43.861203, 'lon': -79.289682}",S,,1,['404'],['MORNING'],5999
15548,6026,SOUTH UNIONVILLE AV / REMBRANDT DR,"{'lat': 43.85998, 'lon': -79.286998}",S,,1,['404'],['MORNING'],6026
15549,6027,SOUTH UNIONVILLE AV / MCCOWAN RD,"{'lat': 43.860542, 'lon': -79.284062}",S,,1,['404'],['MORNING'],6027
15550,6028,SOUTH UNIONVILLE AV / GEORGE MARTIN,"{'lat': 43.860216, 'lon': -79.286031}",S,,0,['404'],['AFTERNOON'],6028
15552,6029,SOUTH UNIONVILLE AV / PIERA GDNS,"{'lat': 43.860587, 'lon': -79.289073}",S,,1,['404'],['AFTERNOON'],6029
15686,6123,CASTAN AV / SABISTON DR,"{'lat': 43.859118, 'lon': -79.293768}",S,,1,['404'],['AFTERNOON'],6123
15544,5998,CASTAN AV / AVOCA DR,"{'lat': 43.858627, 'lon': -79.296061}",S,,1,['404'],['AFTERNOON'],5998
15553,6030,HARRY COOK DR / SOUTH UNIONVILLE AV,"{'lat': 43.856767, 'lon': -79.29712}",S,,1,['404'],['AFTERNOON'],6030
15554,6031,SOUTH UNIONVILLE AV / RAY ST,"{'lat': 43.856013, 'lon': -79.299866}",S,,1,['404'],['AFTERNOON'],6031
15555,6032,GREENWATER GATE / HELEN AV,"{'lat': 43.854657, 'lon': -79.30159}",N,,1,['404'],['AFTERNOON'],6032
1580,1580,RODICK RD / CALVERT RD,"{'lat': 43.872918, 'lon': -79.355758}",S,,1,"['405', '410', '418']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1580
1582,1582,RODICK RD / EYER DR,"{'lat': 43.874324, 'lon': -79.356843}",S,,1,"['405', '410', '418']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1582
1584,1584,RODICK RD / MACRILL RD,"{'lat': 43.876278, 'lon': -79.358228}",S,,0,"['405', '410', '418']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1584
1586,1586,RODICK RD / PILGRIM DR,"{'lat': 43.877293, 'lon': -79.360937}",S,,1,"['405', '410', '418']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1586
1588,1588,RODICK RD / WOODBINE AV,"{'lat': 43.876995, 'lon': -79.364163}",N,,1,"['405', '410', '418']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1588
1598,1598,HOLLINGHAM RD / LOWESWATER AV,"{'lat': 43.864809, 'lon': -79.339732}",S,,1,['410'],['MORNING'],1598
1600,1600,HOLLINGHAM RD / HALSTEAD DR,"{'lat': 43.861735, 'lon': -79.338697}",S,,1,['410'],['MORNING'],1600
5113,5113,APPLE CREEK BLVD / WARDEN AV,"{'lat': 43.859693, 'lon': -79.33599}",N,,1,['410'],['MORNING'],5113
4707,4707,CHURCH ST / RUSSELL STOVER CRT,"{'lat': 43.880567, 'lon': -79.25103}",N,,1,"['410', '410', '411', '411', '416', '416']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",4707
4729,4729,CHURCH ST / WOOTTEN WAY,"{'lat': 43.882287, 'lon': -79.243745}",S,,1,"['410', '411', '416']","['AFTERNOON', 'AFTERNOON', 'AFTERNOON']",4729
5133,5133,WOOTTEN WAY / PARKWAY AV,"{'lat': 43.884115, 'lon': -79.244328}",N,,0,['410'],['AFTERNOON'],5133
5536,5536,RAYMERVILLE DR / TAILOR ST,"{'lat': 43.888084, 'lon': -79.271529}",S,,0,['410'],['AFTERNOON'],5536
5537,5537,RAYMERVILLE DR / QUARRY STONE DR,"{'lat': 43.888772, 'lon': -79.268525}",S,,1,['410'],['AFTERNOON'],5537
5538,5538,RAYMERVILLE DR / COBBLER CRES,"{'lat': 43.887351, 'lon': -79.266779}",S,,1,['410'],['AFTERNOON'],5538
5539,5539,RAYMERVILLE DR / SANDERLING DR,"{'lat': 43.885715, 'lon': -79.266431}",S,,1,['410'],['AFTERNOON'],5539
5540,5540,RAYMERVILLE DR / SNIDER DR,"{'lat': 43.883238, 'lon': -79.265999}",S,,1,['410'],['AFTERNOON'],5540
